"ActivityName" "SubjectID" "Variable" "VariableAverage"
"Standing" 7 "timeDomain-BodyGyroscope-std-Y" -0.949646946792453
"Standing" 7 "timeDomain-BodyGyroscope-std-Z" -0.951630777358491
"Standing" 7 "timeDomain-BodyGyroscopeJerk-std-X" -0.96598339754717
"Standing" 7 "timeDomain-BodyGyroscopeJerk-std-Y" -0.976837757358491
"Standing" 7 "timeDomain-BodyGyroscopeJerk-std-Z" -0.978166790943396
"Standing" 7 "timeDomain-BodyAccelerometerMag-std" -0.933590156792453
"Standing" 7 "timeDomain-GravityAccelerometerMag-std" -0.933590156792453
"Standing" 7 "timeDomain-BodyAccelerometerJerkMag-std" -0.968566356037736
"Standing" 7 "timeDomain-BodyGyroscopeMag-std" -0.918438958867924
"Standing" 7 "timeDomain-BodyGyroscopeJerkMag-std" -0.97210793
"Standing" 7 "freqDomain-BodyAccelerometer-std-X" -0.980541336037736
"Standing" 7 "freqDomain-BodyAccelerometer-std-Y" -0.919118753018868
"Standing" 7 "freqDomain-BodyAccelerometer-std-Z" -0.912358813773585
"Standing" 7 "freqDomain-BodyAccelerometerJerk-std-X" -0.978729082830189
"Standing" 7 "freqDomain-BodyAccelerometerJerk-std-Y" -0.966850290188679
"Standing" 7 "freqDomain-BodyAccelerometerJerk-std-Z" -0.974533710754717
"Standing" 7 "freqDomain-BodyGyroscope-std-X" -0.947891986226415
"Standing" 7 "freqDomain-BodyGyroscope-std-Y" -0.945818157735849
"Standing" 7 "freqDomain-BodyGyroscope-std-Z" -0.954339406415094
"Standing" 7 "freqDomain-BodyAccelerometerMag-std" -0.93728796509434
"Standing" 7 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.969092161886792
"Standing" 7 "freqDomain-BodyBodyGyroscopeMag-std" -0.919848139056604
"Standing" 7 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.971899418301887
"Standing" 8 "timeDomain-BodyAccelerometer-mean-X" 0.279620986111111
"Standing" 8 "timeDomain-BodyAccelerometer-mean-Y" -0.0148113067148148
"Standing" 8 "timeDomain-BodyAccelerometer-mean-Z" -0.106114996837037
"Standing" 8 "timeDomain-GravityAccelerometer-mean-X" 0.957669921111111
"Standing" 8 "timeDomain-GravityAccelerometer-mean-Y" -0.0904603488214815
"Standing" 8 "timeDomain-GravityAccelerometer-mean-Z" -0.0979392024814815
"Standing" 8 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0753739045185185
"Standing" 8 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.00814951727462963
"Standing" 8 "timeDomain-BodyAccelerometerJerk-mean-Z" 0.00322153267648148
"Standing" 8 "timeDomain-BodyGyroscope-mean-X" -0.0219671978203704
"Standing" 8 "timeDomain-BodyGyroscope-mean-Y" -0.0280117633814815
"Standing" 8 "timeDomain-BodyGyroscope-mean-Z" 0.063688907
"Standing" 8 "timeDomain-BodyGyroscopeJerk-mean-X" -0.097757576
"Standing" 8 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0485190684259259
"Standing" 8 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0478483225666667
"Standing" 8 "timeDomain-BodyAccelerometerMag-mean" -0.953762884074074
"Standing" 8 "timeDomain-GravityAccelerometerMag-mean" -0.953762884074074
"Standing" 8 "timeDomain-BodyAccelerometerJerkMag-mean" -0.984920797777778
"Standing" 8 "timeDomain-BodyGyroscopeMag-mean" -0.952848496851852
"Standing" 8 "timeDomain-BodyGyroscopeJerkMag-mean" -0.987580587777778
"Standing" 8 "freqDomain-BodyAccelerometer-mean-X" -0.988219862222222
"Standing" 8 "freqDomain-BodyAccelerometer-mean-Y" -0.9500491
"Standing" 8 "freqDomain-BodyAccelerometer-mean-Z" -0.950362935555556
"Standing" 8 "freqDomain-BodyAccelerometerJerk-mean-X" -0.989029238518519
"Standing" 8 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.976177675
"Standing" 8 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.979477193333333
"Standing" 8 "freqDomain-BodyGyroscope-mean-X" -0.969677435925926
"Standing" 8 "freqDomain-BodyGyroscope-mean-Y" -0.972595487037037
"Standing" 8 "freqDomain-BodyGyroscope-mean-Z" -0.975512276666667
"Standing" 8 "freqDomain-BodyAccelerometerMag-mean" -0.953746070740741
"Standing" 8 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.979745872037037
"Standing" 8 "freqDomain-BodyBodyGyroscopeMag-mean" -0.964564224074074
"Standing" 8 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.983709233333333
"Standing" 8 "timeDomain-BodyAccelerometer-std-X" -0.988815418148148
"Standing" 8 "timeDomain-BodyAccelerometer-std-Y" -0.938479429074074
"Standing" 8 "timeDomain-BodyAccelerometer-std-Z" -0.926065255185185
"Standing" 8 "timeDomain-GravityAccelerometer-std-X" -0.987690217222222
"Standing" 8 "timeDomain-GravityAccelerometer-std-Y" -0.958904114074074
"Standing" 8 "timeDomain-GravityAccelerometer-std-Z" -0.918293913703704
"Standing" 8 "timeDomain-BodyAccelerometerJerk-std-X" -0.989198879814815
"Standing" 8 "timeDomain-BodyAccelerometerJerk-std-Y" -0.976442140740741
"Standing" 8 "timeDomain-BodyAccelerometerJerk-std-Z" -0.982610899259259
"Standing" 8 "timeDomain-BodyGyroscope-std-X" -0.972990379814815
"Standing" 8 "timeDomain-BodyGyroscope-std-Y" -0.969421045555556
"Standing" 8 "timeDomain-BodyGyroscope-std-Z" -0.974118322407407
"Standing" 8 "timeDomain-BodyGyroscopeJerk-std-X" -0.981573085740741
"Standing" 8 "timeDomain-BodyGyroscopeJerk-std-Y" -0.985508765185185
"Standing" 8 "timeDomain-BodyGyroscopeJerk-std-Z" -0.989270900740741
"Standing" 8 "timeDomain-BodyAccelerometerMag-std" -0.937187185222222
"Standing" 8 "timeDomain-GravityAccelerometerMag-std" -0.937187185222222
"Standing" 8 "timeDomain-BodyAccelerometerJerkMag-std" -0.979932239074074
"Standing" 8 "timeDomain-BodyGyroscopeMag-std" -0.95322478962963
"Standing" 8 "timeDomain-BodyGyroscopeJerkMag-std" -0.982460332222222
"Standing" 8 "freqDomain-BodyAccelerometer-std-X" -0.98918374962963
"Standing" 8 "freqDomain-BodyAccelerometer-std-Y" -0.936231722777778
"Standing" 8 "freqDomain-BodyAccelerometer-std-Z" -0.919744963888889
"Standing" 8 "freqDomain-BodyAccelerometerJerk-std-X" -0.990414086851852
"Standing" 8 "freqDomain-BodyAccelerometerJerk-std-Y" -0.97858173
"Standing" 8 "freqDomain-BodyAccelerometerJerk-std-Z" -0.984465744444444
"Standing" 8 "freqDomain-BodyGyroscope-std-X" -0.974200997592593
"Standing" 8 "freqDomain-BodyGyroscope-std-Y" -0.968055495925926
"Standing" 8 "freqDomain-BodyGyroscope-std-Z" -0.975976456111111
"Standing" 8 "freqDomain-BodyAccelerometerMag-std" -0.938628186322222
"Standing" 8 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.979135440925926
"Standing" 8 "freqDomain-BodyBodyGyroscopeMag-std" -0.954119826296296
"Standing" 8 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.981832336296296
"Standing" 9 "timeDomain-BodyAccelerometer-mean-X" 0.282310057333333
"Standing" 9 "timeDomain-BodyAccelerometer-mean-Y" -0.0200454954022222
"Standing" 9 "timeDomain-BodyAccelerometer-mean-Z" -0.0952747481333333
"Standing" 9 "timeDomain-GravityAccelerometer-mean-X" 0.961323502222222
"Standing" 9 "timeDomain-GravityAccelerometer-mean-Y" -0.010383816474
"Standing" 9 "timeDomain-GravityAccelerometer-mean-Z" 0.00914769235555555
"Standing" 9 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0760032053555556
"Standing" 9 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0130699796066667
"Standing" 9 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.004700785502
"Standing" 9 "timeDomain-BodyGyroscope-mean-X" -0.029183136346
"Standing" 9 "timeDomain-BodyGyroscope-mean-Y" -0.060810158296
"Standing" 9 "timeDomain-BodyGyroscope-mean-Z" 0.0992409332222222
"Standing" 9 "timeDomain-BodyGyroscopeJerk-mean-X" -0.095897704
"Standing" 9 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0419199574333333
"Standing" 9 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0575743131488889
"Standing" 9 "timeDomain-BodyAccelerometerMag-mean" -0.945167482444444
"Standing" 9 "timeDomain-GravityAccelerometerMag-mean" -0.945167482444444
"Standing" 9 "timeDomain-BodyAccelerometerJerkMag-mean" -0.969524578888889
"Standing" 9 "timeDomain-BodyGyroscopeMag-mean" -0.921030223111111
"Standing" 9 "timeDomain-BodyGyroscopeJerkMag-mean" -0.969824044222222
"Standing" 9 "freqDomain-BodyAccelerometer-mean-X" -0.971662692
"Standing" 9 "freqDomain-BodyAccelerometer-mean-Y" -0.944849431777778
"Standing" 9 "freqDomain-BodyAccelerometer-mean-Z" -0.941686874222222
"Standing" 9 "freqDomain-BodyAccelerometerJerk-mean-X" -0.971313768666667
"Standing" 9 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.962624298888889
"Standing" 9 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.967129200444444
"Standing" 9 "freqDomain-BodyGyroscope-mean-X" -0.916974437555556
"Standing" 9 "freqDomain-BodyGyroscope-mean-Y" -0.954514301555556
"Standing" 9 "freqDomain-BodyGyroscope-mean-Z" -0.941510336
"Standing" 9 "freqDomain-BodyAccelerometerMag-mean" -0.946330171777778
"Standing" 9 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.963242884
"Standing" 9 "freqDomain-BodyBodyGyroscopeMag-mean" -0.929769067777778
"Standing" 9 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.967491628
"Standing" 9 "timeDomain-BodyAccelerometer-std-X" -0.975741252444444
"Standing" 9 "timeDomain-BodyAccelerometer-std-Y" -0.938635759333333
"Standing" 9 "timeDomain-BodyAccelerometer-std-Z" -0.919295805777778
"Standing" 9 "timeDomain-GravityAccelerometer-std-X" -0.989103160444444
"Standing" 9 "timeDomain-GravityAccelerometer-std-Y" -0.972573867555556
"Standing" 9 "timeDomain-GravityAccelerometer-std-Z" -0.932245295111111
"Standing" 9 "timeDomain-BodyAccelerometerJerk-std-X" -0.969973398888889
"Standing" 9 "timeDomain-BodyAccelerometerJerk-std-Y" -0.963849332888889
"Standing" 9 "timeDomain-BodyAccelerometerJerk-std-Z" -0.970584264666667
"Standing" 9 "timeDomain-BodyGyroscope-std-X" -0.921990612
"Standing" 9 "timeDomain-BodyGyroscope-std-Y" -0.946046640444444
"Standing" 9 "timeDomain-BodyGyroscope-std-Z" -0.939889737333333
"Standing" 9 "timeDomain-BodyGyroscopeJerk-std-X" -0.949105691555556
"Standing" 9 "timeDomain-BodyGyroscopeJerk-std-Y" -0.975036530444444
"Standing" 9 "timeDomain-BodyGyroscopeJerk-std-Z" -0.969726483555556
"Standing" 9 "timeDomain-BodyAccelerometerMag-std" -0.936105010444444
"Standing" 9 "timeDomain-GravityAccelerometerMag-std" -0.936105010444444
"Standing" 9 "timeDomain-BodyAccelerometerJerkMag-std" -0.963764177777778
"Standing" 9 "timeDomain-BodyGyroscopeMag-std" -0.908291403111111
"Standing" 9 "timeDomain-BodyGyroscopeJerkMag-std" -0.965287050888889
"Standing" 9 "freqDomain-BodyAccelerometer-std-X" -0.977579248444444
"Standing" 9 "freqDomain-BodyAccelerometer-std-Y" -0.938790016888889
"Standing" 9 "freqDomain-BodyAccelerometer-std-Z" -0.913896832222222
"Standing" 9 "freqDomain-BodyAccelerometerJerk-std-X" -0.971278823333333
"Standing" 9 "freqDomain-BodyAccelerometerJerk-std-Y" -0.968234579555556
"Standing" 9 "freqDomain-BodyAccelerometerJerk-std-Z" -0.972588748666667
"Standing" 9 "freqDomain-BodyGyroscope-std-X" -0.924738576444444
"Standing" 9 "freqDomain-BodyGyroscope-std-Y" -0.941950576888889
"Standing" 9 "freqDomain-BodyGyroscope-std-Z" -0.944942811777778
"Standing" 9 "freqDomain-BodyAccelerometerMag-std" -0.940265546444444
"Standing" 9 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.963593159555556
"Standing" 9 "freqDomain-BodyBodyGyroscopeMag-std" -0.910909659555556
"Standing" 9 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.964770799111111
"Standing" 10 "timeDomain-BodyAccelerometer-mean-X" 0.276650300681818
"Standing" 10 "timeDomain-BodyAccelerometer-mean-Y" -0.0155418603409091
"Standing" 10 "timeDomain-BodyAccelerometer-mean-Z" -0.107964083931818
"Standing" 10 "timeDomain-GravityAccelerometer-mean-X" 0.954008785454545
"Standing" 10 "timeDomain-GravityAccelerometer-mean-Y" -0.0431597830454545
"Standing" 10 "timeDomain-GravityAccelerometer-mean-Z" 0.0346980210431818
"Standing" 10 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0809784390227273
"Standing" 10 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0119007630575
"Standing" 10 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.00485841031477273
"Standing" 10 "timeDomain-BodyGyroscope-mean-X" -0.0281854325604545
"Standing" 10 "timeDomain-BodyGyroscope-mean-Y" -0.0876820486363636
"Standing" 10 "timeDomain-BodyGyroscope-mean-Z" 0.103251560681818
"Standing" 10 "timeDomain-BodyGyroscopeJerk-mean-X" -0.104753833181818
"Standing" 10 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0371593000727273
"Standing" 10 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0584162547045455
"Standing" 10 "timeDomain-BodyAccelerometerMag-mean" -0.951988907954545
"Standing" 10 "timeDomain-GravityAccelerometerMag-mean" -0.951988907954545
"Standing" 10 "timeDomain-BodyAccelerometerJerkMag-mean" -0.965163818409091
"Standing" 10 "timeDomain-BodyGyroscopeMag-mean" -0.929787259772727
"Standing" 10 "timeDomain-BodyGyroscopeJerkMag-mean" -0.971637661590909
"Standing" 10 "freqDomain-BodyAccelerometer-mean-X" -0.970099814318182
"Standing" 10 "freqDomain-BodyAccelerometer-mean-Y" -0.923378745227273
"Standing" 10 "freqDomain-BodyAccelerometer-mean-Z" -0.955272383863636
"Standing" 10 "freqDomain-BodyAccelerometerJerk-mean-X" -0.963565166136364
"Standing" 10 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.942187760454545
"Standing" 10 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.972241512272727
"Standing" 10 "freqDomain-BodyGyroscope-mean-X" -0.924005912954545
"Standing" 10 "freqDomain-BodyGyroscope-mean-Y" -0.960323800909091
"Standing" 10 "freqDomain-BodyGyroscope-mean-Z" -0.950915730909091
"Standing" 10 "freqDomain-BodyAccelerometerMag-mean" -0.9401101675
"Standing" 10 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.951633690454545
"Standing" 10 "freqDomain-BodyBodyGyroscopeMag-mean" -0.937786743409091
"Standing" 10 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.965614081363636
"Standing" 10 "timeDomain-BodyAccelerometer-std-X" -0.978403481818182
"Standing" 10 "timeDomain-BodyAccelerometer-std-Y" -0.919561843409091
"Standing" 10 "timeDomain-BodyAccelerometer-std-Z" -0.941271440454545
"Standing" 10 "timeDomain-GravityAccelerometer-std-X" -0.991259485
"Standing" 10 "timeDomain-GravityAccelerometer-std-Y" -0.975410724090909
"Standing" 10 "timeDomain-GravityAccelerometer-std-Z" -0.959579657727273
"Standing" 10 "timeDomain-BodyAccelerometerJerk-std-X" -0.964311490454545
"Standing" 10 "timeDomain-BodyAccelerometerJerk-std-Y" -0.941328663409091
"Standing" 10 "timeDomain-BodyAccelerometerJerk-std-Z" -0.9764306
"Standing" 10 "timeDomain-BodyGyroscope-std-X" -0.929895057954545
"Standing" 10 "timeDomain-BodyGyroscope-std-Y" -0.958861164090909
"Standing" 10 "timeDomain-BodyGyroscope-std-Z" -0.953681099545455
"Standing" 10 "timeDomain-BodyGyroscopeJerk-std-X" -0.950367548409091
"Standing" 10 "timeDomain-BodyGyroscopeJerk-std-Y" -0.976445016590909
"Standing" 10 "timeDomain-BodyGyroscopeJerk-std-Z" -0.969051030681818
"Standing" 10 "timeDomain-BodyAccelerometerMag-std" -0.937264537954545
"Standing" 10 "timeDomain-GravityAccelerometerMag-std" -0.937264537954545
"Standing" 10 "timeDomain-BodyAccelerometerJerkMag-std" -0.952058214545455
"Standing" 10 "timeDomain-BodyGyroscopeMag-std" -0.920486810227273
"Standing" 10 "timeDomain-BodyGyroscopeJerkMag-std" -0.964409410454545
"Standing" 10 "freqDomain-BodyAccelerometer-std-X" -0.982949246136364
"Standing" 10 "freqDomain-BodyAccelerometer-std-Y" -0.921860476590909
"Standing" 10 "freqDomain-BodyAccelerometer-std-Z" -0.938098683181818
"Standing" 10 "freqDomain-BodyAccelerometerJerk-std-X" -0.968612135909091
"Standing" 10 "freqDomain-BodyAccelerometerJerk-std-Y" -0.944847393636364
"Standing" 10 "freqDomain-BodyAccelerometerJerk-std-Z" -0.979428729090909
"Standing" 10 "freqDomain-BodyGyroscope-std-X" -0.932273942727273
"Standing" 10 "freqDomain-BodyGyroscope-std-Y" -0.958399857954545
"Standing" 10 "freqDomain-BodyGyroscope-std-Z" -0.958901257272727
"Standing" 10 "freqDomain-BodyAccelerometerMag-std" -0.945048242954545
"Standing" 10 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.952105964545455
"Standing" 10 "freqDomain-BodyBodyGyroscopeMag-std" -0.922961550454545
"Standing" 10 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.965055815454545
"Standing" 11 "timeDomain-BodyAccelerometer-mean-X" 0.277715562765957
"Standing" 11 "timeDomain-BodyAccelerometer-mean-Y" -0.0171990886595745
"Standing" 11 "timeDomain-BodyAccelerometer-mean-Z" -0.108686630425532
"Standing" 11 "timeDomain-GravityAccelerometer-mean-X" 0.956464535957447
"Standing" 11 "timeDomain-GravityAccelerometer-mean-Y" -0.173082704680851
"Standing" 11 "timeDomain-GravityAccelerometer-mean-Z" 0.127198423404255
"Standing" 11 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0760097721914894
"Standing" 11 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0124130965551064
"Standing" 11 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.00074591623212766
"Standing" 11 "timeDomain-BodyGyroscope-mean-X" -0.0293141521489362
"Standing" 11 "timeDomain-BodyGyroscope-mean-Y" -0.0765465041914894
"Standing" 11 "timeDomain-BodyGyroscope-mean-Z" 0.0810588216170213
"Standing" 11 "timeDomain-BodyGyroscopeJerk-mean-X" -0.099519355893617
"Standing" 11 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0395992140851064
"Standing" 11 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0524732752340426
"Standing" 11 "timeDomain-BodyAccelerometerMag-mean" -0.984853836595745
"Standing" 11 "timeDomain-GravityAccelerometerMag-mean" -0.984853836595745
"Standing" 11 "timeDomain-BodyAccelerometerJerkMag-mean" -0.989242377234043
"Standing" 11 "timeDomain-BodyGyroscopeMag-mean" -0.979978011489362
"Standing" 11 "timeDomain-BodyGyroscopeJerkMag-mean" -0.993428183617021
"Standing" 11 "freqDomain-BodyAccelerometer-mean-X" -0.993808050638298
"Standing" 11 "freqDomain-BodyAccelerometer-mean-Y" -0.968703072553191
"Standing" 11 "freqDomain-BodyAccelerometer-mean-Z" -0.987669785531915
"Standing" 11 "freqDomain-BodyAccelerometerJerk-mean-X" -0.992385450851064
"Standing" 11 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.979287024255319
"Standing" 11 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.988460788085106
"Standing" 11 "freqDomain-BodyGyroscope-mean-X" -0.978301717234043
"Standing" 11 "freqDomain-BodyGyroscope-mean-Y" -0.994025488297872
"Standing" 11 "freqDomain-BodyGyroscope-mean-Z" -0.980762968085106
"Standing" 11 "freqDomain-BodyAccelerometerMag-mean" -0.982255413617021
"Standing" 11 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.988636595319149
"Standing" 11 "freqDomain-BodyBodyGyroscopeMag-mean" -0.982576519787234
"Standing" 11 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.992981019787234
"Standing" 11 "timeDomain-BodyAccelerometer-std-X" -0.994978878723404
"Standing" 11 "timeDomain-BodyAccelerometer-std-Y" -0.964173331702128
"Standing" 11 "timeDomain-BodyAccelerometer-std-Z" -0.986382712765957
"Standing" 11 "timeDomain-GravityAccelerometer-std-X" -0.994529398085106
"Standing" 11 "timeDomain-GravityAccelerometer-std-Y" -0.981047828723404
"Standing" 11 "timeDomain-GravityAccelerometer-std-Z" -0.989433253617021
"Standing" 11 "timeDomain-BodyAccelerometerJerk-std-X" -0.992527404255319
"Standing" 11 "timeDomain-BodyAccelerometerJerk-std-Y" -0.979428279574468
"Standing" 11 "timeDomain-BodyAccelerometerJerk-std-Z" -0.990132989574468
"Standing" 11 "timeDomain-BodyGyroscope-std-X" -0.980242494680851
"Standing" 11 "timeDomain-BodyGyroscope-std-Y" -0.994210471914894
"Standing" 11 "timeDomain-BodyGyroscope-std-Z" -0.980636664893617
"Standing" 11 "timeDomain-BodyGyroscopeJerk-std-X" -0.986690403617021
"Standing" 11 "timeDomain-BodyGyroscopeJerk-std-Y" -0.995571631276596
"Standing" 11 "timeDomain-BodyGyroscopeJerk-std-Z" -0.990663218510638
"Standing" 11 "timeDomain-BodyAccelerometerMag-std" -0.98030536893617
"Standing" 11 "timeDomain-GravityAccelerometerMag-std" -0.98030536893617
"Standing" 11 "timeDomain-BodyAccelerometerJerkMag-std" -0.988853960638298
"Standing" 11 "timeDomain-BodyGyroscopeMag-std" -0.977071437446808
"Standing" 11 "timeDomain-BodyGyroscopeJerkMag-std" -0.992579166595745
"Standing" 11 "freqDomain-BodyAccelerometer-std-X" -0.995573762978723
"Standing" 11 "freqDomain-BodyAccelerometer-std-Y" -0.96350679
"Standing" 11 "freqDomain-BodyAccelerometer-std-Z" -0.985958517446809
"Standing" 11 "freqDomain-BodyAccelerometerJerk-std-X" -0.993414564042553
"Standing" 11 "freqDomain-BodyAccelerometerJerk-std-Y" -0.981185823617021
"Standing" 11 "freqDomain-BodyAccelerometerJerk-std-Z" -0.990378149574468
"Standing" 11 "freqDomain-BodyGyroscope-std-X" -0.981009115744681
"Standing" 11 "freqDomain-BodyGyroscope-std-Y" -0.994353086595745
"Standing" 11 "freqDomain-BodyGyroscope-std-Z" -0.98230878106383
"Standing" 11 "freqDomain-BodyAccelerometerMag-std" -0.981503969574468
"Standing" 11 "freqDomain-BodyBodyAccelerometerJerkMag-std" -0.98802123106383
"Standing" 11 "freqDomain-BodyBodyGyroscopeMag-std" -0.977437710851064
"Standing" 11 "freqDomain-BodyBodyGyroscopeJerkMag-std" -0.992277468510638
"Standing" 12 "timeDomain-BodyAccelerometer-mean-X" 0.277405834918033
"Standing" 12 "timeDomain-BodyAccelerometer-mean-Y" -0.0169002543196721
"Standing" 12 "timeDomain-BodyAccelerometer-mean-Z" -0.105526999754098
"Standing" 12 "timeDomain-GravityAccelerometer-mean-X" 0.957317821803279
"Standing" 12 "timeDomain-GravityAccelerometer-mean-Y" -0.21886535557377
"Standing" 12 "timeDomain-GravityAccelerometer-mean-Z" -0.0395382767304918
"Standing" 12 "timeDomain-BodyAccelerometerJerk-mean-X" 0.0744631761967213
"Standing" 12 "timeDomain-BodyAccelerometerJerk-mean-Y" 0.0100480041062295
"Standing" 12 "timeDomain-BodyAccelerometerJerk-mean-Z" -0.00788131384131148
"Standing" 12 "timeDomain-BodyGyroscope-mean-X" -0.0300030427426229
"Standing" 12 "timeDomain-BodyGyroscope-mean-Y" -0.0700083750360656
"Standing" 12 "timeDomain-BodyGyroscope-mean-Z" 0.074256819
"Standing" 12 "timeDomain-BodyGyroscopeJerk-mean-X" -0.0976380412377049
"Standing" 12 "timeDomain-BodyGyroscopeJerk-mean-Y" -0.0409520826508197
"Standing" 12 "timeDomain-BodyGyroscopeJerk-mean-Z" -0.0482863736885246
"Standing" 12 "timeDomain-BodyAccelerometerMag-mean" -0.941459935081967
"Standing" 12 "timeDomain-GravityAccelerometerMag-mean" -0.941459935081967
"Standing" 12 "timeDomain-BodyAccelerometerJerkMag-mean" -0.968790683278689
"Standing" 12 "timeDomain-BodyGyroscopeMag-mean" -0.888101372786885
"Standing" 12 "timeDomain-BodyGyroscopeJerkMag-mean" -0.969289973606557
"Standing" 12 "freqDomain-BodyAccelerometer-mean-X" -0.976469472295082
"Standing" 12 "freqDomain-BodyAccelerometer-mean-Y" -0.932775677704918
"Standing" 12 "freqDomain-BodyAccelerometer-mean-Z" -0.947178200163934
"Standing" 12 "freqDomain-BodyAccelerometerJerk-mean-X" -0.971971634098361
"Standing" 12 "freqDomain-BodyAccelerometerJerk-mean-Y" -0.95329178
"Standing" 12 "freqDomain-BodyAccelerometerJerk-mean-Z" -0.971122527868852
"Standing" 12 "freqDomain-BodyGyroscope-mean-X" -0.890292711147541
"Standing" 12 "freqDomain-BodyGyroscope-mean-Y" -0.948251856721312
"Standing" 12 "freqDomain-BodyGyroscope-mean-Z" -0.95260195295082
"Standing" 12 "freqDomain-BodyAccelerometerMag-mean" -0.945217802786885
"Standing" 12 "freqDomain-BodyBodyAccelerometerJerkMag-mean" -0.960859009508197
"Standing" 12 "freqDomain-BodyBodyGyroscopeMag-mean" -0.902356765573771
"Standing" 12 "freqDomain-BodyBodyGyroscopeJerkMag-mean" -0.963059791967213
"Standing" 12 "timeDomain-BodyAccelerometer-std-X" -0.981243992459016
"Standing" 12 "timeDomain-BodyAccelerometer-std-Y" -0.923140254098361
"Standing" 12 "timeDomain-BodyAccelerometer-std-Z" -0.920684800114754
"Standing" 12 "timeDomain-GravityAccelerometer-std-X" -0.985314210491803
"Standing" 12 "timeDomain-GravityAccelerometer-std-Y" -0.970482614590164
"Standing" 12 "timeDomain-GravityAccelerometer-std-Z" -0.939534099016393
"Standing" 12 "timeDomain-BodyAccelerometerJerk-std-X" -0.972440195081967
"Standing" 12 "timeDomain-BodyAccelerometerJerk-std-Y" -0.953203115409836
"Standing" 12 "timeDomain-BodyAccelerometerJerk-std-Z" -0.975556976885246
"Standing" 12 "timeDomain-BodyGyroscope-std-X" -0.883655251803279
"Standing" 12 "timeDomain-BodyGyroscope-std-Y" -0.941469207540984
"Standing" 12 "timeDomain-BodyGyroscope-std-Z" -0.950364757540984
"Standing" 12 "timeDomain-BodyGyroscopeJerk-std-X" -0.955415641803279
"Standing" 12 "timeDomain-BodyGyroscopeJerk-std-Y" -0.971195487377049
"Standing" 12 "timeDomain-BodyGyroscopeJerk-std-Z" -0.973689389672131
"Standing" 12 "timeDomain-BodyAccelerometerMag-std" -0.935232945245902
"Standing" 12 "timeDomain-GravityAccelerometerMag-std" -0.935232945245902
"Standing" 12 "timeDomain-BodyAccelerometerJerkMag-std" -0.962678857213115
"Standing" 12 "timeDomain-BodyGyroscopeMag-std" -0.852271618032787
"Standing" 12 "timeDomain-BodyGyroscopeJerkMag-std" -0.961923171967213
"Standing" 12 "freqDomain-BodyAccelerometer-std-X" -0.983647207377049
"Standing" 12 "freqDomain-BodyAccelerometer-std-Y" -0.922852028360656
"Standing" 12 "freqDomain-BodyAccelerometer-std-Z" -0.914189183770492
"Standing" 12 "freqDomain-BodyAccelerometerJerk-std-X" -0.975581439016393
"Standing" 12 "freqDomain-BodyAccelerometerJerk-std-Y" -0.95666634442623
"Standing" 12 "freqDomain-BodyAccelerometerJerk-std-Z" -0.978792832786885
"Standing" 12 "freqDomain-BodyGyroscope-std-X" -0.884385204098361
